"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"606","13.6228925648382","104.063254545232","240","0.0790915361593603","4.03100848962351","Siemréab","Cambodia","Forest preservation"
"91","13.6218504638973","104.072569095061","313","0.0391771805777625","4.38835054153334","Siemréab","Cambodia","Forest preservation"
"634","13.6298567686171","104.084226941812","299","0.00866071496625842","2.64063525560323","Siemréab","Cambodia","Forest preservation"
"697","13.6257633074039","104.097570024682","298","0.0311653786207307","4.24765037661443","Siemréab","Cambodia","Forest preservation"
"67","13.6238430978604","104.104294122439","313","0.0403784505205321","3.80308436907984","Siemréab","Cambodia","Forest preservation"
"39","13.6279261202719","104.143426096651","261","0.144220408516801","0.945091152085148","Siemréab","Cambodia","Forest preservation"
"207","13.6258202498449","104.15423661471","119","0.0909282490877685","1.0610082554583","Siemréab","Cambodia","Forest preservation"
"383","13.6273477509473","104.160954078191","102","0.0211355217248998","0.76879432777785","Siemréab","Cambodia","Forest preservation"
"282","13.6276760639821","104.170896081924","98","0.00851714208911031","0.979493122797752","Siemréab","Cambodia","Forest preservation"
"353","13.6220514122431","104.18171970478","97","0.0157572950340584","0.5981107560533","Siemréab","Cambodia","Forest preservation"
"331","13.6289060896314","104.186972959962","94","0.00262210312278807","0.495988048071018","Siemréab","Cambodia","Forest preservation"
"10","13.6320632790073","104.05038934381","329","0.0937885588428954","3.7868373142301","Siemréab","Cambodia","Forest preservation"
"627","13.6361880713639","104.061269965171","355","0.0529447637072252","3.35246735406373","Siemréab","Cambodia","Forest preservation"
"435","13.6317425804884","104.069283312222","274","0.0308329564537783","3.69016631383873","Siemréab","Cambodia","Forest preservation"
"482","13.6387037336296","104.074297304779","347","0.0628844277620068","3.02461828863217","Siemréab","Cambodia","Forest preservation"
"451","13.6353903361807","104.083720469874","312","0.031303907808641","2.95903566647511","Siemréab","Cambodia","Forest preservation"
"162","13.6331566506618","104.093832748069","298","0.0311653786207307","4.24765037661443","Siemréab","Cambodia","Forest preservation"
"492","13.6367489853578","104.126490374019","202","0.121243191497987","0.60253228337946","Siemréab","Cambodia","Forest preservation"
"624","13.6378571150477","104.140133675536","195","0.121647251896492","0.241660652456919","Siemréab","Cambodia","Forest preservation"
"616","13.6349499967604","104.150170826911","105","0.0436339962052795","0.988512451764851","Siemréab","Cambodia","Forest preservation"
"88","13.6344597026537","104.167460217945","100","0.00353213289979271","1.76402620866502","Siemréab","Cambodia","Forest preservation"
"478","13.639562188377","104.179621210005","94","0.00459369294162811","1.65950439639832","Siemréab","Cambodia","Forest preservation"
"13","13.6385718086165","104.192137050481","88","0.00323772691046879","1.2289940608932","Siemréab","Cambodia","Forest preservation"
"514","13.632999696127","104.195909245112","96","0.00490355301069705","1.2029159067188","Siemréab","Cambodia","Forest preservation"
