"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"64","1.28094521909837","15.8807106846116","415","0.0149832546270239","3.83430670068992","Sangha","Republic of Congo","11"
"562","1.50091126394354","16.5657709872592","350","0.0139436854004802","5.33565546524473","Sangha","Republic of Congo","11"
"328","1.42271915206131","16.6601967556731","396","0.0117434331328164","6.16815913477868","Sangha","Republic of Congo","11"
"791","1.29771999742605","15.946186432337","402","0.0112403284871799","0.541693047310975","Sangha","Republic of Congo","11"
"909","1.17948486631001","15.8953209754263","420","0.00765247542327589","0.757155434863527","Sangha","Republic of Congo","11"
"481","0.864281370314167","15.8780050752014","447","0.00926946895556481","3.60911421261903","Sangha","Republic of Congo","11"
"315","1.55123559892657","16.3533806485631","414","0.00445033566230041","1.54030974057867","Sangha","Republic of Congo","11"
"18","1.42948317558053","16.0460234195712","393","0.00731179047049788","2.46420200123418","Sangha","Republic of Congo","11"
"176","1.04934505380014","16.080925780962","405","0.00491321885228856","3.2515332332319","Sangha","Republic of Congo","11"
"153","1.30691906941219","16.0695622214394","422","0.00922895583191664","1.68865680016026","Sangha","Republic of Congo","11"
"820","1.40783830031902","16.0400710788688","389","0.00435310864981634","1.85507399913286","Sangha","Republic of Congo","11"
"95","1.12456099533391","16.6063551284113","360","0.00759090875902678","1.463367216101","Sangha","Republic of Congo","11"
"417","1.31882375080603","16.0535991259196","441","0.0048463868151781","2.51791119721958","Sangha","Republic of Congo","11"
"458","0.987386598364046","16.6477509523864","390","0.0124922898952935","3.56396355643228","Sangha","Republic of Congo","11"
"497","1.08478853704087","16.0755145621417","415","0.00557123615095489","5.39790681620034","Sangha","Republic of Congo","11"
"636","1.16595681927156","16.7805963744243","350","0.00211089712110069","2.26873861382318","Sangha","Republic of Congo","11"
"847","1.27499287840145","16.7402827942132","374","0.00270191520923158","4.06577905061576","Sangha","Republic of Congo","11"
"548","1.01795998467094","15.8579835655664","472","0.0190836561867031","5.80634533818759","Sangha","Republic of Congo","11"
"724","1.05529739449706","15.9131779975333","455","0.0170608097985219","0.860653076929947","Sangha","Republic of Congo","11"
"190","1.46005656188743","16.4337372480443","378","0.00744434236139029","1.47955837992637","Sangha","Republic of Congo","11"
"435","1.20410591191999","15.9645845763259","385","0.0122017271505021","0.256854308657511","Sangha","Republic of Congo","11"
"692","1.3626546232106","16.2600371239133","371","0.00180928197878497","2.91619945665601","Sangha","Republic of Congo","11"
"220","0.919205241290267","16.2270286891096","386","0.0103836715979174","5.20201736633804","Sangha","Republic of Congo","11"
"809","1.0601674914309","16.4894728018932","358","0.0038363969110794","3.28257629028016","Sangha","Republic of Congo","11"
"138","0.998750157876342","15.8831457330807","458","0.0109537526835002","1.80831715482784","Sangha","Republic of Congo","11"
"253","1.55772906150502","16.1445076021003","367","0.00370216282848018","4.89663992113774","Sangha","Republic of Congo","11"
"357","1.3548083559283","16.2941278024811","367","0.00839777916478375","1.15509278801521","Sangha","Republic of Congo","11"
"604","1.31692982422064","16.5722644498435","355","0.00710229472024625","0.701312299996155","Sangha","Republic of Congo","11"
"495","1.40323876432594","15.9261649227019","423","0.00251769906007355","3.77128453961612","Sangha","Republic of Congo","11"
"712","1.51498043286353","16.3731315972572","401","0.00270691405366802","2.50114564232512","Sangha","Republic of Congo","11"
"129","1.09534041373086","15.9689135513822","436","0.0134812321476282","1.22163954177907","Sangha","Republic of Congo","11"
"653","0.876186051708001","15.9226476304687","433","0.0116176546466265","1.50068207647963","Sangha","Republic of Congo","11"
"603","1.36887752484829","16.7102505297607","384","0.0172997013086363","1.8001832018751","Sangha","Republic of Congo","11"
"388","1.56530476784655","16.311714263647","397","0.00423338458623434","4.55147540970374","Sangha","Republic of Congo","11"
"903","1.55718793962348","16.2419095408653","383","0.0135069780434486","3.79605215246667","Sangha","Republic of Congo","11"
"336","1.57423327889193","15.831468593347","486","0.0112738914365182","1.94009972924211","Sangha","Republic of Congo","11"
"524","1.54284820976273","16.1888795964266","371","0.00292739780781198","3.37390844336408","Sangha","Republic of Congo","11"
"533","1.53635474718427","16.6569500243809","396","0.0115159203972887","4.38872653302383","Sangha","Republic of Congo","11"
"795","1.268499415823","15.9377990431655","421","0.00891778086326773","3.480537380676","Sangha","Republic of Congo","11"
"135","1.43462383345514","16.7519169146768","391","0.00539153627718645","1.5707963267949","Likouala","Republic of Congo","11"
"509","1.350479380876","16.1423431145722","396","0.00593667017944995","1.61651255742266","Sangha","Republic of Congo","11"
"323","0.850753323275719","16.4970485082416","342","0.00353074851619419","3.70533405013246","Sangha","Republic of Congo","11"
"9","1.53148465025043","16.7078154812915","403","0.00725126186732622","3.27208493524206","Sangha","Republic of Congo","11"
"678","1.57342159606962","16.6477509523864","374","0.00248629256017171","4.93240459215732","Sangha","Republic of Congo","11"
"522","1.21330498390613","15.8455377622797","423","0.00831538744594005","2.61517104706759","Sangha","Republic of Congo","11"
"666","1.12510211721545","15.927788288348","438","0.00424210764738767","0.91778088842276","Sangha","Republic of Congo","11"
"384","1.2920382176699","16.043588371102","439","0.0118932123356043","3.66359133925631","Sangha","Republic of Congo","11"
"770","1.11996145934084","15.9391518478706","440","0.00898945871963289","0.0900734036184252","Sangha","Republic of Congo","11"
"172","0.92867487421718","16.0527874430965","370","0.018871517265547","4.83488284070134","Sangha","Republic of Congo","11"
"725","1.42055466453516","16.1804922072551","358","0.00694866844008933","0.356668562533255","Sangha","Republic of Congo","12"
"261","1.51579211568583","16.4386073449826","372","0.00779128375500346","0.979850868035794","Sangha","Republic of Congo","12"
"850","1.43732944286283","16.3339002608101","374","0.00153752336205228","1.83867801755119","Sangha","Republic of Congo","12"
"382","1.48088975432664","16.773832350899","400","0.00771520819218603","2.96598519886669","Likouala","Republic of Congo","12"
"140","1.49279443572047","15.9031672427157","443","0.00724867677371363","2.57203226648099","Sangha","Republic of Congo","12"
"66","1.51876828603429","15.869076564148","463","0.00674163771154166","2.4730844785506","Sangha","Republic of Congo","12"
"369","1.54420101446657","16.2803291944893","400","0.0146476886822122","4.60103232611132","Sangha","Republic of Congo","12"
"270","1.578832814885","15.8647475890917","474","0.0135429046378386","6.15343474125949","Sangha","Republic of Congo","12"
"53","1.55340008645272","15.9610672840927","414","0.0183158977247751","6.26110731374012","Sangha","Republic of Congo","12"
"520","1.44247010073744","15.8485139326309","462","0.00822391599261385","2.336139093652","Sangha","Republic of Congo","12"
"38","1.51362762815968","15.8217283994705","460","0.00727453237525843","2.30677908244111","Sangha","Republic of Congo","12"
"796","1.45275141648666","16.2467796378036","343","0.00157459055479554","4.16914401895201","Sangha","Republic of Congo","12"
"245","1.53689586906581","16.1163692642348","354","0.00328027915976645","1.40461371199461","Sangha","Republic of Congo","12"
"256","1.42407195676515","16.3225367012875","361","0.0188506903119938","3.75048469728072","Sangha","Republic of Congo","12"
"798","1.54230708788119","15.9572794309185","434","0.0368531413243179","0.331418398453391","Sangha","Republic of Congo","12"
"54","1.42840093181746","16.0606337103859","388","0.00978180666936748","2.06178905442055","Sangha","Republic of Congo","12"
"156","1.45518646495359","16.2270286891096","350","0.0120461763274873","3.00691840371919","Sangha","Republic of Congo","12"
"145","1.57017486478039","15.9285999711711","450","0.0107970596078651","1.62107198246664","Sangha","Republic of Congo","12"
"161","1.48413648561586","16.234874956399","368","0.0139627031286995","1.67786494522373","Sangha","Republic of Congo","12"
"293","1.45572758683512","16.1060879484763","358","0.00135102556817275","0.924222992731416","Sangha","Republic of Congo","12"
"395","1.44084673509283","15.8330919589931","456","0.00921834621449616","3.56339065847532","Sangha","Republic of Congo","12"
"461","1.32667001808833","16.7148500657579","381","0.0082490390575051","1.76943554081803","Sangha","Republic of Congo","12"
"28","1.43381215063284","15.8980265848365","392","0.0103721809107959","1.41320516780243","Sangha","Republic of Congo","12"
"662","1.36914808578905","16.6902290201256","381","0.0101313230407797","4.64539264089087","Sangha","Republic of Congo","12"
"281","1.37969996247904","16.8203688327534","356","0.00260572770891677","2.65734632854338","Likouala","Republic of Congo","12"
"27","1.42434251770592","16.1677758430275","368","0.00710241821189731","0.701332888436038","Sangha","Republic of Congo","12"
"808","1.38835791258365","15.9908289876043","423","0.00409502883435292","4.40964552136097","Sangha","Republic of Congo","12"
"904","1.22818583564842","16.50462421459","343","0.00732295901945594","4.05468262042218","Sangha","Republic of Congo","12"
"640","1.2763456831053","16.7841136666575","352","0.00748349645036865","0.70543209426419","Likouala","Republic of Congo","12"
"758","1.38348781564981","16.3403937233945","348","0.0159162070192866","4.5237803693645","Sangha","Republic of Congo","12"
"769","1.32261160397679","16.7116033344657","376","0.0116682969446901","2.32663864947526","Sangha","Republic of Congo","12"
"61","1.50848697028507","16.2224291531123","391","0.00911311379272527","4.57801704892588","Sangha","Republic of Congo","12"
"84","1.32721113996986","16.7340598925699","371","0.00749128197056437","6.19310493765098","Sangha","Republic of Congo","12"
"73","1.44030561321129","16.332006334223","370","0.00202638870060776","4.6453945459732","Sangha","Republic of Congo","12"
"477","1.52904960178351","15.9218359476457","440","0.00516190486459127","3.08934238688553","Sangha","Republic of Congo","12"
"320","1.55394120833426","15.9637728935029","414","0.0183158977247751","6.26110731374012","Sangha","Republic of Congo","12"
"75","1.43868224756668","16.2216174702893","351","0.00251771165946864","5.65348655317774","Sangha","Republic of Congo","12"
"516","1.43029485840284","16.1188043127039","400","0.0262698217683015","5.90488269127552","Sangha","Republic of Congo","12"
"615","1.33776301665985","16.7088977250556","383","0.0106691137128089","1.50718194770818","Sangha","Republic of Congo","12"
"620","1.37564154836751","16.8309207094529","348","0.00424236329701069","0.917826986329911","Likouala","Republic of Congo","12"
"57","1.5239089439089","15.9218359476457","430","0.00258096959768968","3.19384271834452","Sangha","Republic of Congo","12"
"834","1.45572758683512","15.8793578799065","406","0.00594691453102271","2.61956529869868","Sangha","Republic of Congo","12"
"645","1.43354158969207","15.8298452277009","456","0.00921834621449616","3.56339065847532","Sangha","Republic of Congo","12"
"489","1.50442855617354","16.2984567775373","378","0.0101358209573417","3.9426722859949","Sangha","Republic of Congo","12"
